Aircraft,AirlineName,CabinType,DateFlown,DatePub,EntertainmentRating,FoodRating,GroundServiceRating,OriginCountry,OverallScore,Recommended,Review,Route,SeatComfortRating,ServiceRating,Slug,Title,TravelType,TripVerified,ValueRating,WifiRating,unique_id
,WOW air,Economy Class,July 2017,25th June 2018,2,1,3,Germany,1.0,no,"Baltimore to Frankfurt via Keflavik. I am writing this review based on my experience with the WOW air customer service, after issuing a complaint. I was flying with WOW air in Dec 2016 from the USA to Germany. The comfort on the flight is low. Beverages and food are not included in the ticket fare. My flight left BWI 3 hours late. I missed my connection flight in KEF to FRA due to that. I was told, that I would take the same flight that I had missed on the next day. Instead, I was send to COP where I had to take another flight to FRA. This resulted in a 36h delay. There were direct flights available from KEF to FRA, but WOW air refused to book those. Moreover, I had to pay in COP again for my luggage. Up to this day, I did not receive any kind of compensation. I registered a claim right after Christmas in 2016. I called and contacted the customer service several times and was always told, that my case would be send to a supervisor as a priority. Nothing happened. WOW air is obliged by EU regulations to pay a compensation of 600€, but instead is intentionally delaying the process and hoping for its customers to abandon their rights.",Baltimore to Frankfurt via Keflavik,2,2,wow-air,obliged to pay a compensation,Solo Leisure,Trip Verified,1,1,3dd42047-17bc-408e-875f-6ddf17396495
,WOW air,Economy Class,June 2018,25th June 2018,0,0,1,Canada,2.0,no,"Left Toronto on time. If I'd known before leaving Toronto that the connection from Reykjavik to Dublin would be 8 hours I would not have left Canada. There were literally hundred of people stranded with 3 planes that did not arrive. One from Dublin, Paris and Germany. So hundreds of people and no one thereto advise until 4:30am when one lovely man tried his best to advise people and who didn't have any vouchers to hand out and absolutely nothing to offer to elderly, people with babies, children and all the others got nothing. I tried to get on Icelandair which was leaving and was told that one ticket remained and one way was 850 US$. The planes and staff are fabulous, no water on board only ice cubes. Everything is very expensive and in US currency. I have yet to claim but don't expect to get any compensation. I would never travel this airline again.",Toronto to Dublin via Reykjavik,3,3,wow-air,never travel this airline again,Solo Leisure,Not Verified,1,0,fe535e89-628f-4715-91e0-6aa195d23127
,WOW air,Economy Class,June 2018,23rd June 2018,0,0,1,Canada,1.0,no,"Montreal to Amsterdam via Keflavik. Literally the worst airline I have ever been on. The employee at the Montreal desk did not give me the tag receipt for my luggage. When I landed in Amsterdam my luggage was not there. All they told me to do was fill out this form and wait for them to call me until they found. But I knew that these airline could careless about finding my luggage. So I called so many numbers and emailed the airline/ handling agent and they all keep telling me to wait. In addition, the handing agent is ""responsible"" for your luggage and not Wow air. I could not wait no longer because they gave me no information at all,  they did not tell if it's delayed or if it's totally missing. Anyways I asked my mother to go the Montreal airport which was where I checked in to talk to a wow representative and after 2 trips going to the airport and 3 hours a employee finally went down to luggage loading area to look for it and magically their it was still in Montreal and it did not have a bag tag. I do not recommend choosing this airline. I know the prices are cheap but it's not worth it all the customer service is a 0/10. I am never going on this airline again.",Montreal to Amsterdam via Keflavik,1,1,wow-air,Literally the worst airline,Solo Leisure,Trip Verified,1,0,6875f0bc-28c3-4cc5-a8db-872c62bf0704
A330-343,WOW air,Economy Class,June 2018,23rd June 2018,2,4,1,UnitedStates,7.0,yes,"Frankfurt to Dallas  via Reykjavik. Overall the experience with Wow Air was good given the fact that we knew it was a budget airline. We did not mind paying fees for checked bags, carry on bags, seat selection and more, because the fare was very affordable. We did not expect excellent service but we were pleasantly surprised. The aircraft were new and clean. Both flights were delayed about 30 minutes but the planes could catch up with schedule in the air and we happened to arrive almost on time.",Frankfurt to Dallas  via Reykjavik ,4,4,wow-air,did not mind paying fees,Family Leisure,Trip Verified,3,1,591b2574-4275-4c23-a8f2-9fc55c09d5af
,WOW air,Economy Class,June 2018,22nd June 2018,1,1,1,UnitedStates,1.0,no,"Dallas to Gatwick via Keflavik. I normally do not write bad reviews, but I feel obligated to let others know about the trap that I fell into. If you’re planning on flying with this airline, please consider reading my experience and the lesson that I learned. I will certainly never fly with WOW air again. To summarize it, WOW delayed our flight nearly 8 hours causing us and everyone on our plane to miss our connections in Iceland. It was said that we were delayed because ""technical difficulties that led to overbooking"". We got to the Dallas airport more than 4 hours before the scheduled flight, but ended up waiting in a line of several hundred people for almost 6 hours before the WOW staff even bothered to show up at their check in desk. Apparently, there were about 3 plane-loads of people, and only 1 small plane, so they made a randomized list of who was going to get to fly that day, and we were ""lucky"" enough to be on it. Eventually, about 8 hours after the flight had ben scheduled to leave, we finally boarded the plane. Everyone on the plane had connections to somewhere in Europe, and it was pretty obvious that all of us would be missing those connections being so late. We were all worried and asked about what would happen. We were told that we would be ""taken care of"" once we got to Iceland, but instead, no one was there. Not a single WOW employee was in the airport who could help us. They did absolutely nothing to help anyone, basically stranding all of us in Iceland. Everything through WOW was booked for days, and we waited in lines for hours hoping for help, but eventually we had to book another flight ourselves through a different airline to get out of Iceland, costing me more than $1300 just to get to a destination I had already paid to get to through WOW. They had absolutely zero concern for helping anyone and basically canceled our flight after bringing us half way and into a foreign county. It was a horrible experience, and even though I was told I would receive a refund for the flight that they did not provide, I have still not received it more than 2 weeks later. Although I was lucky enough to get out of Iceland that day, I believe that most people did not. I remember leaving the line at the unhelpful service desk to look for other flights and seeing a line of a couple hundred people, including families and small children, sitting on the concrete floor waiting and hoping for Wow air to do something. I don’t have a problem with cheap airlines and I understand that sometimes unforeseeable things happen that cause problems and delays. But the way that a company handles problems matters. I have flown many times with many different airlines, and I have never had an experience as terrible as this one. If you have a week to spare, no plans made ahead of time, a lot of extra cash, and you don’t mind being stuck in an airport for days at a time, then go ahead - book a flight with Wow. Otherwise, you may want to look somewhere else. I will certainly never be lured into flying with this company ever again.",Dallas to Gatwick via Keflavik,1,1,wow-air,did nothing to help,Couple Leisure,Trip Verified,1,1,7e14a346-bb4c-4765-b8bd-bb0de9224b7e
,WOW air,Economy Class,June 2018,21st June 2018,0,0,1,UnitedStates,1.0,no,"New York to Berlin via Keflavik. The worst experience of my life. Got to JFK and forgot my passport, tried to reschedule but Wow said no changes! A 1200$+ ticket totally lost. Unreal.",New York to Berlin via Keflavik,0,0,wow-air,tried to reschedule,Solo Leisure,Trip Verified,1,0,ff8f76b9-b530-4e7e-9ebd-c990482bac2e
,WOW air,Economy Class,February 2018,19th June 2018,0,0,1,Canada,1.0,no,"Flight from Toronto to Reykjavik was cancelled at last minute. I find out only after arriving at airport. Airport staff were clueless and indifferent. Was given an email address to claim refund. Four months later, despite over 20 letters and despite having completed their online claim form numerous times, have only been refunded for my air fare. Have received absolutely zero refund for hundreds of dollars spent on WOW air website booking hotel, tours and airport flybus. Their ""customer swrvice"" comes down to: delay, delay, deny claim, keep money. My advice: Stay very far away from this terrible company.",Toronto to Reykjavik ,0,0,wow-air,staff clueless and indifferent,Solo Leisure,Trip Verified,1,0,affbd52d-6d43-4f9e-856e-83509eec8840
,WOW air,Economy Class,June 2018,17th June 2018,0,0,0,UnitedStates,1.0,no,"Tel Aviv to San Francisco via Keflavik. Really bad customer service before my flight. I did a mistake on the check in and paid for an extra lauggage that I dont need called the customer service 5 min after I did the charge, spoke with 3 different people for more then an hour. At the end this guy over the phone saying that he cant help me and I wont get my money back. When I asked to speak with a manager they said that he's not available at the moment.",Tel Aviv to San Francisco via Keflavik,0,0,wow-air,did a mistake on the check,Couple Leisure,Trip Verified,1,0,e87e45bb-463b-483e-8b40-b906c58a016c
,WOW air,Economy Class,May 2018,15th June 2018,0,0,1,UnitedStates,1.0,no,"You get what you pay for. Long story short the name on my ticket was different from my passport. Obviously a problem but normally easily fixable with other airlines. I was told by the woman on the checkin counter to call customer service and they would fix it. (Three people from my flight had the same issue resolved). I called customer service and was told they couldn’t fix it because my flight was leaving in less than 3 hours. The man hung up on me. I called back. He hung up again. Same guy two more times before they blocked my number. Called from a friends phone. Got through. He heard my voice, and hung up. Then after a while I got through to them and after them stalling for three hours (15 minutes after my flight left) they suddenly were able to change the name! It took 30 seconds to make the change and I lost the flight with no refund.",Baltimore to Dublin,0,0,wow-air,get what you pay for,Solo Leisure,Trip Verified,1,0,8f610e66-1a43-4409-bb07-6105965c2dd3
,WOW air,Economy Class,June 2018,12th June 2018,1,1,1,UnitedStates,1.0,no,"Although the flights seem cheap, it will end up costing you more if not the same if you booked with a better company and a lot less is included. I bought by ticket for about $550 to go from Newark to Paris but had a 7 hr layover in Iceland on my way to Paris then a 19 hr layover on my way back. I bought it because it was the cheapest flight I could find but after paying an extra $150 jut for luggage it was the same price as if I would have just flown with Air France. Luggage is not included and neither is food and drinks. The seats were not comfortable at all and very little leg room. My seat from Paris to Rejkavik had chips on the floor. They also changed to gate twice on me at the airport and did not inform anyone. Luckily, I went to the information desk to find out what was going on since it was boarding time. The flights attendants are not pleasant, they look at you like something is wrong with you. All four flights with Wow the attendant were all the same. Unless your traveling very light, like only a book bag, then maybe book with them. Other than that, they even charge for carry ons. When I was buying my luggage, which was $75 each way, I remember a carry on being $54 each way. They even check how big your back bag is though and if it doesn’t fit in this little metal thing they have they will charge you. I seriously do not recommend. I could have spent $700 on another flight and had everything included. This trip cost me much more than I wanted it to because no one wants to spend 19 hr in an airport so I rented a car to travel around. For 1 day it was $150 and gas to fill up a smart car which was just under half a tank was $50. Food is also overpriced in Iceland as well. I would definitely average $30 a person each meal.",Rejkavik to Boston,1,1,wow-air,same price as Air France,Solo Leisure,Not Verified,2,1,a2145fd1-f5b9-4855-8264-f90cfbf5e87c
,WOW air,Economy Class,June 2018,12th June 2018,0,0,1,UnitedStates,1.0,no,"San Francisco to Amsterdam via Reykjavik. We were informed our flight would be delayed by five hours and we would miss our connecting flight but that we would be booked on the next flight out. When we got to Reykjavik, I think half of the travelers about 200 people had missed their connecting flights. We were routed to one line, all of us, and were told one by one that we were told to go to another line where we would be told our new connecting flights. We were told to go pick up our baggage and then go to another line to be told of our connecting flight. This took us until three hours later. They told us we were booked on the 6am flight and to be outside the hotel at 3:30 in the morning. While were were sleeping they sent us another email that we were now booked art 12 o’clock flight which was already delayed an hour, but we were to be ready at 9am for pick up. So loss of valuable vacation time and sleep! We could not even go to the town because of their ineptitude at the airport, plus they did not have sufficient staff to service all of the delayed people. While in one of the lines next to us was another line of people from a different wow flight waiting to find out their destiny. With the significant amount of delayed flights they have, wow should have this down to a science, but instead they are bumbling buffoons. They gave us a voucher for dinner, only one restaurant, and when we went to order they told us all we could order was the pizza and soda. I cannot recommend this airline, please heed my advise, until you see better reviews. Traveler be warned, travel with wow at your own risk, inconvenience, and displeasure.",San Francisco to Amsterdam via Reykjavik,2,1,wow-air,cannot recommend this airline,Family Leisure,Trip Verified,1,0,c2a510f4-414c-4ed1-bc3e-626abff5819c
,WOW air,Economy Class,June 2018,9th June 2018,0,0,1,UnitedStates,1.0,no,"I didn't have any negative opinions of WOW air until I got stuck in Keflavik, Iceland. I arrived to the airport 3 hours before my flight time and never received any notification via email, text or during check in at the airport. Once I got through security, only then did I slowly come to the realization that something was wrong. My gate was unlisted and all WOW air attendants at gates were absent. There was no one to ask for help except for the service desk in which 30-40 people were lined up, frustrated and angry, because almost all outbound WOW air flights were delayed to varying degrees. Only 15 minutes before boarding did I discover that my flight was going to be delayed from 9pm to 1am the next day. The worst part is that I met many other stranded people who had wasted 14 hours because of the complete lack of organization of this slapstick sideshow that calls itself Wow Air. My suggestion on future improvement for WOW air is that they halt all expenses towards their peddling ridiculous pink gaudy outfits for their attendants and redirect their time, money, and energy towards getting their customers to their destinations on time. This lackadaisical airline is an international equivalent of Frontier Airlines and despite an economical ticket, the real cost will be your time.",Keflavik to New York City,1,1,wow-air,never received any notification,Couple Leisure,Trip Verified,1,0,e666dec4-8790-4c89-adf3-4dc6d4272e65
,WOW air,Economy Class,June 2018,9th June 2018,0,0,1,UnitedStates,1.0,no,". Terrible experience! Flight gets cancelled due to plane issues, after 8 hrs sitting at the airport all 200 passengers got put in a hotel and promised to receive an email within 2 hrs for a new flight confirmation for next day. Nobody had received any emails till next morning after which people start calling , sitting for over an hour on hold, given wrong information. Eventually by late afternoon we were booked on flights to Baltimore and NYC. WOW air keeps asking us to buy our own tickets and refund us later. In Baltimore - same story - several hours at the airport and nobody booked. whoever could afford bought their own tickets. the others were sent to hotels and promised again an email for confirmation with a flight for next day WITHIN 2 HRS. No emails for the next 12 hrs. Its already almost 48 hrs , people are getting anxious and start calling. I personally called 3 times , first time stayed on hold for 45 minutes second 1 hour and 3rd 1.5 hours. Finally he tells me I am booked for a flight to Dallas with Delta at 6 pm. I go to the airport and meet the rest f the guys who were also told same thing. turns out flight was actually 6am not 6pm. Delta tells me they can send me to Atlanta and then Dallas but I have to pay $75 to reserve a seat and $25 for my baggage, otherwise there is no guarantee they will put me on the flight. Finally almost 60 hrs after the whole adventure started I am home in Dallas. I contacted many times WOW by email and nobody responded. Contacted the by personal message on Facebook with no response. Finally made a public post on Facebook and they responded told me to log in their website to claim for a refund. The log in requires a booking number, but I purchased the ticket though a third party so the booking I have doesnt log me in. I told them and they never responded back.  I would never recommend them to anyone.",Keflavik to Baltimore,1,1,wow-air,Flight gets cancelled,Business,Trip Verified,1,0,025674ae-c032-4c30-8106-8abeef6b9b66
,WOW air,Economy Class,June 2018,8th June 2018,0,1,1,Canada,2.0,no,"Edinburgh to Toronto via Reflavik. Do not fly with this airline no matter the seemingly low price! On our way home from Edinburgh, our flight was delayed 5 hours with no explanation. A representative told us to arrive at the airport the usual 3 hours before for check in, so we did. We get there and check in is closed. Then, because of the delay, we miss our connecting flight and need to spend a night in Iceland, without our luggage (because they lost it and were unable to tell us where it might be/when we would get it). At least WOW Air paid for everyone's hotel and food, as Iceland is expensive. Then, the next day, we try to board our flight home, and multiple peoples' tickets are denied. They assigned seats to multiple people. A line of about 50 was waiting for this to be resolved. Then, the plane leaves an hour later than scheduled after the confusion. We get to our destination and again need to sit on the plane as the doors won't open. When we finally get off, our baggage still hasn't made it and we have to wait and hope they ship it. They give little explanation, no apologies, and don't seem to know the information themselves. Our bags still aren't trackable. I do not trust this airline and neither should you. Horrible. And this is on top of their ridiculous fees for carry on and checked bags. And we had to take extra vacation days and paid double for parking as we arrives outside of our planned date and lost our deal. We're just lucky this was on our way home -  this could ruin a vacation and I think it did for some other people.",Edinburgh to Toronto via Reflavik,1,2,wow-air,Do not fly with this airline,Couple Leisure,Not Verified,1,0,1ef6255b-d42c-43c5-b8ec-87da70f2553f
,WOW air,Economy Class,June 2018,7th June 2018,1,1,1,UnitedStates,1.0,no,"Gatwick to Keflavik. My issue with WOW Air didn't start in Gatwick it actually started the day before in Stansted. My connection from Edinburgh was a bit late arriving to Stansted and the bags took   longer than expected. I arrived to the check in counter with around an hour before my flight was departing. The first thing I saw when I got to the check in counter was a woman was being denied on the flight to Iceland, the flight I was getting on.  The woman behind the counter could care less. And this was assured when I stepped away for just a minute to tell my two other travel mates we aren't going to be able to get on the flight. When I arrived back to the counter two minutes later the Wow employee was already gone. We decided to give Wow another shot and book a flight with them the next day departing out of Gatwick. After spending $300 a piece, so $900 total for one way tickets, we found out that we would have to pay another $100 just to bring our bags on. 51 pounds to check a small piece of luggage which is normally a carry on for every other airline and 37 pounds to bring on a small carry on item. Onboard when the refreshment cart came by, the staff asked me what would I like to drink? I responded water. She said, we only have bottled. I said okay, that is fine. She then responded with that will be 3.50 pounds.  I just spent $400 dollars on a one way ticket and you can't pick up the bottled water for me?",Gatwick to Keflavik,1,1,wow-air,$100 just to bring our bags on,Family Leisure,Trip Verified,1,1,cd56e631-0f34-4ae3-8856-1bc238d77152
A321,WOW air,Premium Economy,June 2018,6th June 2018,0,0,1,UnitedStates,1.0,no,"Reykjavik to Cincinnati. We have not taken off. Still sitting at gate due to mechanical problems on another flight. It is 1.5 hrs taking off late, likely will be 2 hrs. While we all appreciate customer service to all travelers, it is inconsiderate to leave 200 people on uncomfortable seats for 2 hrs. Announcements were made that it would be a few minutes. 90+ minutes is a lot more than a few. They keep apologizing but should have let us deplane.",Reykjavik to Cincinnati,1,1,wow-air,should have let us deplane,Family Leisure,Not Verified,1,0,8f9a1b62-3314-46fe-aec7-0c733521aea9
A321,WOW air,Economy Class,June 2018,5th June 2018,0,1,1,UnitedKingdom,1.0,no,"Gatwick to Detroit via Keflavik. Hands down the most miserable flying experience I have had. Akin to Ryanair but long haul.  Wasn’t allowed a glass of water had to pay €3.50 for cheap mineral water. Gin and tonic was a rip off at €12.00, flights both delayed. They charge for everything if you add it all up with the inconvenience of being late and the additional costs you could fly direct with a reputable and rather nice national airline like Norwegian. WOW air bring a whole new meaning to airbus cramped, uncomfortable. Overall not impressed.",Gatwick to Detroit via Keflavik,1,1,wow-air,Overall not impressed,Couple Leisure,Not Verified,1,0,5f32daec-54b0-468b-9738-24b0a952b4f8
,WOW air,Economy Class,May 2018,2nd June 2018,0,0,1,UnitedStates,1.0,no,"Amsterdam to Newark via Keflavik. I had a nightmarish trip home with WOW this week. As is common with budget airlines, you get a low fare, but must pay extra for food, drinks, a comfortable seat, etc., and the fees for checked bags are high. Fair enough, customers know this going into the purchase, and for many it might be a good choice. Our trip to Amsterdam via Reykjavik went smoothly, and I have no complaints at all. We carried our own food on to the flight, and paid to check our bags. But the trip home was awful, and explains to me why WOW has such a poor reputation. First, we were delayed five hours in Amsterdam. The first hour delay was due to weather, but the rest of it really did seem to be the airline's fault. We sat on the tarmac in a packed plane for almost 5 hours, and air conditioning was run only briefly a couple of times during those hours. The heat was extreme. The crew served beverages (for payment) only once, early on given the heat and the delay, offering water for free would have been the humane thing to do. The children and elderly passengers suffered the most, I think. Due to the delay, everyone missed their connecting flights. The one service person left on duty to help about 150 passengers with connecting flights did her best, and we were put on a later flight to Newark. But not ONE of the passengers from Amsterdam who were rerouted to the Newark flight got their luggage. The three hours that we had in Reykjavik apparently were not enough to transfer any of our bags. Today, the luggage desk explained their very unusual way of handling delayed luggage. All American passengers' luggage is sent to Boston and then handed off to Fed Ex., and you won't get it for 3-5 working days after it is given to FedEx That will add up to a week for me, since the weekend will intervene. And I'll have to take another day off from work to wait for delivery. No one packs a week's worth of medications and toiletries (or clothes) in the carry on, since no one would anticipate such a long delay. So WOW charges high luggage fees, but has much slower and poorer delivery. It's not worth the savings. Avoid WOW, I certainly will, after this!",Amsterdam to Newark via Keflavik,1,2,wow-air, a nightmarish trip,Couple Leisure,Trip Verified,1,0,2bd5a170-b296-4a71-b34a-dd9f3f71ff5b
,WOW air,Economy Class,May 2018,1st June 2018,1,1,1,UnitedStates,1.0,no,,Los Angeles to Stansted via Keflavik,1,1,wow-air,Waste of money with WOW,Solo Leisure,Not Verified,1,1,985c67ab-1abd-489a-80e6-c03f29aed17e
,WOW air,Economy Class,March 2018,30th May 2018,0,0,1,UnitedStates,1.0,no,"Do not fly with them! Delayed flight from New York to Brussels meant that I missed my connecting flight in Iceland to Brussels. The Wow Air staff lied saying that I wouldn't miss my connecting flight as the pilot would ""make up the time in the air"". What angered me most was that the Wow Air employee told me there was no more flights out of their airport in Iceland that day (I was panicking as I had an embassy meeting in Brussels the next morning). Luckily I got WiFi and found out there were plenty flights - another flight leaving that day to Brussels with another airline. I paid $600 for that new flight. Afterwards I called, emailed, tweeted customer support for months with nothing. I also submitted a claim online on their website and months later I was told I could get a flight voucher for 700$ (however most of their trans-Atlantic flights are nearly $900 meaning I'd still be losing money). I declined and asked for a monetary refund - I got $742, whole process took 4 months so if you're asking for a monetary refund stick with it and submit a claim on their website.",New York to Brussels,2,1,wow-air,do not fly with them,Solo Leisure,Trip Verified,1,0,d67d25a6-54bb-49af-ab41-5757db6aee80
,WOW air,Economy Class,May 2018,29th May 2018,1,1,1,UnitedKingdom,2.0,no,"Stansted to Detroit via Reykjavik. During purchase, the schedule indicated that my flight would be on the 19th May at ""00:50. I even checked with a representative that the flight was on the 19th when I quizzed here about getting there 3 hours before (for security processing). So according to the representative, that would mean the evening of the 19th. Imagine my surprise to receive this message: ""Dear WOW air guest on flight WW122 DTW-KEF 19MAY18. This is a friendly reminder about your flight timings since it’s our experience that a departure time shortly after midnight tends to cause confusion. The departure time of your flight is shortly after midnight 00:50 and the check-in closes before midnight the day before the scheduled departure day, at 23:50. Have a WOW flight! Kind regards WOW air."" This shows that they know about the confusion that their after midnight flights cause! When I received the message, I checked with the airline again, only to find that my flight was on 18th May in the evening (if I get there 3 hours before the flight). This conversation was difficult since it took the representative a while to understand the concept of arriving a few hours before the flight, and consequently had to check. I was then told the bad news that my flight was actually on the 18th May. In my opinion this is a very dishonest way of dong business! I had booked my hotel up until the 19th May, and it was really luck that I checked my messages, otherwise I would have missed my flight and probably would have been fleeced for a reschedule! Do WoW Air do this deliberately? I  suggested to WoW Air to use the 24 hour clock system (incorporating the 24 to 25 hour indication) to avoid the confusion. For example, my flight schedule should have actually read: 18th May, at 24:50hrs. They told me that this was under consideration, but because complaints are currently not processed by the Aviation Authority regarding dishonest trading, I am doubtful that they will. They only offered me an apology, and no compensation for the extra night booked with the hotel. Be careful with their timings! Any ""00:50"" schedules are actually the day before",Stansted to Detroit via Reykjavik,1,1,wow-air,Be careful with their timings,Solo Leisure,Trip Verified,1,1,3df0bfa9-d343-407a-a346-748afdff8fff
,WOW air,Economy Class,May 2018,28th May 2018,1,1,1,UnitedKingdom,1.0,no,,Gatwick to San Francisco via Keflavik,2,1,wow-air,pay their extortionate baggage fee,Couple Leisure,Not Verified,1,1,55004eda-c1f8-4059-8ea8-8ad515ceec62
,WOW air,Economy Class,May 2018,28th May 2018,0,0,5,UnitedStates,7.0,yes,,Chicago to Keflavik,1,4,wow-air,staff friendly and competent,Couple Leisure,Not Verified,3,0,7943e4d9-52aa-433c-a5b6-43c7fe54ac91
,WOW air,Economy Class,May 2018,26th May 2018,0,3,4,Canada,9.0,yes,"Copenhagen to Toronto via Reykjavik. My experience was so positive, I needed to share. Cabin crew was extremely friendly and helpful. The pilots were informative and provided information to the passengers when needed. There was also a minor medical incident with one of the passengers during the flight that was handled flawlessly by the crew, so much so that a majority of the flight had no idea there was an issue. The pilot went above and beyond to check on the passenger as well. The plane was clean, bright and comfortable. Certainly a great value for the price.  I would highly recommend flying with WOW.",Copenhagen to Toronto via Reykjavik,4,5,wow-air,experience was so positive,Business,Trip Verified,5,0,582dd5b0-e769-4c22-833d-d2817f4bb0ad
,WOW air,Economy Class,May 2018,25th May 2018,0,0,2,Canada,4.0,no,,Toronto to Copenhagen via Keflavik,1,3,wow-air,not worth the trouble,Couple Leisure,Not Verified,2,0,cedb1df1-d7c3-42a5-9ef4-6652480d47d2
,WOW air,Economy Class,May 2018,25th May 2018,0,0,1,UnitedStates,1.0,no,"London Gatwick to San Francisco via Keflavik. Most pathetic airline - rips off people - the cabin baggage size is smaller than normal airlines. Oversize cabin baggage rates are atrocious. Was forced to pay almost £260 at Gatwick by the most unhelpful check in staff. So, if you are ever thinking about WOW, because it ""seems"" less expensive - think again and again.  Add up the rip offs on cabin baggage and the service (charges even for water onboard). The total cost is way more than other classier airlines. Don't be fooled. And the service is terrible across the board.",London Gatwick to San Francisco via Keflavik,1,1,wow-air,terrible across the board,Family Leisure,Trip Verified,1,0,5bae7638-f2fe-4288-9e40-4f784b4e0cbc
,WOW air,Economy Class,February 2018,24th May 2018,0,1,1,UnitedStates,1.0,no,"Boston to Berlin via Keflavik. The lower fare is not worth it. My flight was cancelled on 2.11.18. I did not receive a call from WOW that day, so I called, and was on hold 5 hours! My flight was supposed to leave on Sunday, and I was rebooked for the following Friday. I paid extra for a priority seat and boarding, and this was not honored on the rebooked flight. They said I would be reimbursed $100/day for the days delayed. I have been unable to collect this despite numerous calls to the ""customer service"" number (India).  This airline stinks.",Boston to Berlin via Keflavik,1,1,wow-air,lower fare is not worth it,Solo Leisure,Trip Verified,1,0,7ea85332-4130-4400-93e9-3f30cb42163d
,WOW air,Economy Class,May 2018,23rd May 2018,0,1,1,UnitedStates,4.0,no,,Keflavík to Boston,1,1,wow-air,don’t recommend WOW air,Couple Leisure,Not Verified,3,0,4e02216f-92ef-4e8e-b001-7ab356989ae0
,WOW air,Economy Class,May 2018,22nd May 2018,0,0,5,UnitedStates,10.0,yes,"Toronto to Keflavik. My girlfriend and I were a little skeptical about flying this airline after reading all of the negative reviews, but after our round trip vacation from Toronto to Iceland and back, we had no idea why this airline had so many negative reviews! Maybe our standards for a good flight were low, but if it weren't for all of the pink, we couldn't tell the difference between this and a Delta flight. My recommendation is to just know what you're getting into before you leave and you will not have any problems. There isn't any complementary food or beverage service, solution? Eat before you leave and buy a drink at the airport before the flight. Our luggage got their fine and in great shape. I have read a lot of negative reviews about how WOW lost passengers luggage - it's not their fault! The airport handles the luggage, not the airline! So stop giving WOW a hard time over this issue if it happens to you. Another negative review I have seen is people complaining about the airline switching their seats around - we booked our flight 4 months in advance and chose seats and those were the ones we were given. We also got to the airport 2.5 hours before our flight (like you should for an international flight) and were able to check in perfectly. More negative reviews I saw were about how they don't give you your boarding pass if you spell your name wrong when you book - how is this different from any other airline? Even if you somehow spell your own name wrong at the time of booking, I believe you can alter it up to 24 hours before your flight - WOW even sends you a reminder email (and text if you sign up for it) to make sure you have spelled your name right and have all of the necessary documents to travel to the country you are going. In conclusion - for 900 dollars total, my girlfriend and I got a round trip flight from Toronto to Iceland with 3 checked bags (we camped and brought our stuff so we had to have a additional bag for that stuff). The next cheapest option was going to be around 1400 for the two of us. We had a great experience on this airline and were surprised how great it was after reading all of the negative reviews before hand. The seats were fine and they actually had more legroom then some of the domestic US flights I have taken. Our luggage got there safe and sound and we had no problems with our boarding passes because when we booked we looked at our passports and put our names in the computer the way they are spelled on the passports. WOW air definitely has my trust and we will fly with them over and over again - 5 stars from me!",Toronto to Keflavik,5,3,wow-air,5 stars from me!,Couple Leisure,Trip Verified,5,0,b94ca147-db23-45fb-b3d9-cdd5038015d4
,WOW air,Economy Class,April 2018,22nd May 2018,0,0,1,Portugal,1.0,no,"Montreal to Barcelona via Keflavik. I had a very distasteful experience with WOW Air. On the 29th April they didn't allow me to get onto my flight. I booked this flight with three months advance. It was my first time traveling with Wow Airline and I was pretty excited with this trip because I was doing a stopover in Iceland and I have planned to visit the Blue Lagoon, so I reserved and paid in advance to get in, as I only had around 8hrs in land. As a frequent traveller you can imagine my surprise when I was doing the checkin at 5pm at Montreal airport and the ground crew told me that WoW airline will not aloud me to travel because in my reservation there was only my first and my surname, missing my middle name. As a frequent traveller, I take care of all my reservations and I always use the same information, my first and my last name. Apart of that I also provide my passport number and the expiring date. So the person that have booked this trip could only be me, no one else had the same data. I tried to talk and explain my situation to the gentleman at the airport and he told me that he couldn't help me so I asked to speak with his supervisor, Anne Marie. The ground crew supervisor told me that I couldn't travel for the same reason. I have tried to find different solutions but I guess she wasn't patient enough to help me with that. After 4min conversation she told me to speak with the customer service supervisor by phone. I was really frustrated to understand that no one took responsibility for the problem and no one could or wanted to help me. Once again, I follow her instructions and I called the customer service supervisor. I explained my situation and I asked for help finding out a solution. I have suggested a lot of thinks like paying for adding my middle name on the reservation, paying a fee to enter at the flight. But his answer was the same as everyone else, he couldn't help me and he is following rules and the airline policies. All this situation was really frustrating and it also shows us (the passengers) that you don't invest the enough time/money in your customer service. During the three times i have speak with people that work for your Wow Air, no one ever provide me a solution or tried to help me. Everyone just told me that I will have to buy a new ticket for the day after and wait at the airport. After all I find out they always do that when their flight is overbooked. So they find this excuse to don't allow us to get in and make us paying for another flight and losing twice the money. Apart of that the customer service is just bad, no one ever want to help you. I'll never travel with WOW Air again.",Montreal to Barcelona via Keflavik,1,1,wow-air,no one tried to help me,Business,Trip Verified,1,0,0c3e1d2b-cd67-4e3b-91a3-a7f026837a91
